id,confidence,band,topic,wd,imp,nov,pr,dp,chars,flags
00000009638,0.75,high,general / other,4,3,3,2,3,748,
00000009680,0.75,high,general / other,3,2,3,2,3,618,no_quant
00000009691,0.75,high,general / other,4,2,3,2,2,674,
00000009716,0.75,high,general / other,3,2,3,2,4,517,no_quant
00000009719,0.75,high,general / other,5,2,3,2,3,542,
00000009726,0.75,high,general / other,3,2,3,2,4,562,no_quant
00000009754,0.75,high,general / other,2,2,3,2,3,579,no_quant
00000009755,0.75,high,general / other,3,2,3,2,3,517,no_quant
00000009758,0.75,high,general / other,5,3,3,3,5,498,
00000009785,0.75,high,general / other,3,2,3,2,4,594,no_quant
00000009808,0.75,high,general / other,3,2,3,2,4,499,no_quant
00000009811,0.75,high,general / other,3,2,3,2,4,508,no_quant
00000009816,0.75,high,general / other,3,2,3,2,5,548,no_quant
00000009818,0.75,high,general / other,3,2,3,2,4,607,no_quant
00000009830,0.75,high,general / other,3,2,3,2,4,526,no_quant
00000009841,0.75,high,general / other,3,2,3,2,5,492,no_quant
00000009852,0.75,high,general / other,3,2,3,2,4,632,no_quant
00000009853,0.75,high,general / other,4,3,3,3,3,658,
00000009854,0.75,high,general / other,4,2,3,2,4,622,
00000009856,0.75,high,general / other,3,2,3,2,4,553,no_quant
00000009858,0.75,high,general / other,3,2,3,2,4,560,no_quant
00000009859,0.75,high,general / other,3,2,3,2,3,690,no_quant
00000009870,0.75,high,general / other,3,2,3,2,5,583,no_quant
00000009873,0.75,high,general / other,5,2,3,2,3,548,
00000009877,0.75,high,general / other,5,2,3,2,3,554,
00000009878,0.75,high,general / other,3,2,3,2,3,577,no_quant
00000009890,0.75,high,general / other,3,2,3,2,4,601,no_quant
00000009906,0.75,high,general / other,3,2,3,2,4,587,no_quant
00000009907,0.75,high,general / other,3,2,3,2,3,597,no_quant
00000009921,0.75,high,general / other,3,2,3,2,5,487,no_quant
00000000001,0.85,high,number theory,5,3,3,3,3,414,
00000000002,0.85,high,number theory,5,4,3,4,4,424,
00000000007,0.85,high,number theory,3,2,3,2,4,506,no_quant
00000000008,0.85,high,number theory,3,2,3,2,3,396,
00000000022,0.85,high,number theory,4,2,3,2,3,898,
00000000025,0.85,high,number theory,5,4,3,4,4,966,
00000000029,0.85,high,number theory,5,2,3,2,3,481,
00000000052,0.85,high,combinatorics / discrete,3,2,3,2,3,364,no_quant
00000000053,0.85,high,combinatorics / discrete,3,2,3,1,2,292,no_quant
00000000055,0.85,high,combinatorics / discrete,4,3,3,2,3,384,
00000000076,0.85,high,number theory,3,2,3,2,4,481,no_quant
00000000077,0.85,high,number theory,5,4,3,4,4,459,
00000000082,0.85,high,topology / geometry,5,4,3,3,5,445,
00000000089,0.85,high,number theory,3,2,3,1,2,295,no_quant
00000000094,0.85,high,number theory,3,2,3,2,4,458,no_quant
00000000097,0.85,high,number theory,5,3,3,3,5,318,
00000000133,0.85,high,number theory,3,3,3,2,4,470,no_quant
00000000136,0.85,high,probability,3,2,3,2,4,404,no_quant
00000000138,0.85,high,number theory,3,2,3,2,4,473,no_quant
00000000139,0.85,high,number theory,5,3,3,2,2,454,
00000000148,0.85,high,number theory,3,2,3,2,4,445,no_quant
00000000168,0.85,high,number theory,3,2,3,2,3,532,no_quant
00000000169,0.85,high,number theory,3,2,3,2,3,449,no_quant
00000000171,0.85,high,analysis / PDE / dynamics,3,5,2,5,4,691,grand|no_quant
00000000173,0.85,high,number theory,3,2,3,2,3,518,no_quant
00000000174,0.85,high,number theory,3,2,3,2,3,470,no_quant
00000000175,0.85,high,number theory,3,3,3,3,3,367,no_quant
00000000176,0.85,high,number theory,3,2,3,2,2,586,no_quant
00000000177,0.85,high,number theory,3,4,3,4,3,569,no_quant
00000000179,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,481,no_quant
00000000180,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,288,no_quant
00000000181,0.85,high,number theory,5,4,2,3,5,451,
00000000185,0.85,high,number theory,3,2,3,2,3,349,no_quant
00000000186,0.85,high,analysis / PDE / dynamics,3,3,3,3,3,593,no_quant
00000000188,0.85,high,number theory,5,4,3,3,2,403,
00000000189,0.85,high,algebraic geometry,3,2,3,2,2,328,no_quant
00000000191,0.85,high,number theory,3,2,3,2,4,358,no_quant
00000000192,0.85,high,number theory,3,2,3,2,2,415,no_quant
00000000193,0.85,high,analysis / PDE / dynamics,3,2,3,2,3,380,no_quant
00000000194,0.85,high,analysis / PDE / dynamics,3,3,3,2,2,551,no_quant
00000000195,0.85,high,number theory,4,3,3,2,2,542,
00000000198,0.85,high,number theory,3,2,3,2,3,359,no_quant
00000000200,0.85,high,algebra / representation theory,3,3,3,3,3,538,no_quant
00000000203,0.85,high,combinatorics / discrete,4,3,3,3,3,696,
00000000204,0.85,high,number theory,3,2,3,2,4,377,no_quant
00000000206,0.85,high,number theory,5,3,3,2,4,376,
00000000210,0.85,high,number theory,3,2,3,2,5,339,no_quant
00000000211,0.85,high,number theory,3,3,3,3,5,642,no_quant
00000000212,0.85,high,number theory,4,2,3,2,4,570,
00000000213,0.85,high,number theory,3,3,3,3,3,402,no_quant
00000000214,0.85,high,number theory,3,4,2,3,4,351,no_quant
00000000215,0.85,high,number theory,3,3,3,3,4,740,no_quant
00000000216,0.85,high,number theory,3,2,3,2,3,404,no_quant
00000000217,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,690,no_quant
00000000218,0.85,high,number theory,3,2,3,2,3,369,no_quant
00000000219,0.85,high,number theory,3,3,3,3,4,626,no_quant
00000000220,0.85,high,number theory,5,3,3,2,3,390,
00000000221,0.85,high,number theory,4,3,3,3,5,732,
00000000223,0.85,high,number theory,3,3,3,3,4,617,
00000000224,0.85,high,number theory,5,3,3,2,4,365,
00000000225,0.85,high,number theory,3,4,3,3,3,560,no_quant
00000000227,0.85,high,number theory,4,4,3,4,5,534,
00000000229,0.85,high,number theory,3,3,3,3,4,455,no_quant
00000000230,0.85,high,number theory,3,2,3,2,3,404,no_quant
00000000231,0.85,high,number theory,5,2,3,2,3,404,
00000000232,0.85,high,combinatorics / discrete,5,3,3,3,5,507,
00000000233,0.85,high,combinatorics / discrete,3,2,3,2,2,336,no_quant
00000000234,0.85,high,combinatorics / discrete,5,3,3,2,3,448,
00000000238,0.85,high,topology / geometry,3,2,3,2,4,459,no_quant
00000000242,0.85,high,number theory,3,3,3,3,3,458,no_quant
00000000243,0.85,high,combinatorics / discrete,5,3,3,2,3,445,
00000000244,0.85,high,number theory,5,3,3,2,3,367,
00000000245,0.85,high,combinatorics / discrete,4,3,3,2,3,294,
00000000248,0.85,high,combinatorics / discrete,5,3,3,2,2,454,
00000000249,0.85,high,algebra / representation theory,4,3,3,2,3,278,
00000000250,0.85,high,algebra / representation theory,4,3,3,2,2,286,
00000000252,0.85,high,combinatorics / discrete,5,3,3,2,4,404,
00000000254,0.85,high,number theory,5,4,3,4,2,366,
00000000255,0.85,high,number theory,3,2,3,2,3,386,no_quant
00000000257,0.85,high,number theory,3,3,3,2,2,277,
00000000258,0.85,high,number theory,2,3,3,3,3,382,no_quant
00000000259,0.85,high,number theory,3,2,3,2,3,609,no_quant
00000000260,0.85,high,number theory,3,3,3,2,2,392,no_quant
00000000261,0.85,high,number theory,3,3,3,3,3,296,no_quant
00000000262,0.85,high,number theory,4,3,3,1,2,283,
00000000263,0.85,high,number theory,4,3,3,3,4,340,
00000000264,0.85,high,number theory,5,3,3,1,1,668,
00000000266,0.85,high,number theory,3,3,3,2,4,474,no_quant
00000000268,0.85,high,number theory,5,3,3,2,4,395,
00000000269,0.85,high,number theory,3,3,3,2,3,275,
00000000270,0.85,high,number theory,5,3,3,3,4,448,
00000000272,0.85,high,number theory,3,2,3,2,3,521,no_quant
00000000273,0.85,high,number theory,5,4,2,3,4,449,
00000000274,0.85,high,analysis / PDE / dynamics,3,2,3,2,3,472,no_quant
00000000275,0.85,high,analysis / PDE / dynamics,3,3,2,2,4,450,no_quant
00000000279,0.85,high,analysis / PDE / dynamics,4,3,3,3,4,657,
00000000280,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,783,no_quant
00000000281,0.85,high,topology / geometry,3,2,3,2,4,442,no_quant
00000000282,0.85,high,number theory,3,2,3,2,2,473,no_quant
00000000283,0.85,high,algebra / representation theory,3,2,3,2,3,617,no_quant
00000000284,0.85,high,analysis / PDE / dynamics,3,2,3,2,3,691,no_quant
00000000287,0.85,high,number theory,3,2,3,2,4,475,no_quant
00000000288,0.85,high,topology / geometry,5,3,3,2,3,462,
00000000290,0.85,high,algebra / representation theory,3,3,3,3,4,409,no_quant
00000000291,0.85,high,topology / geometry,3,4,2,3,3,394,no_quant
00000000292,0.85,high,number theory,3,2,3,2,4,308,no_quant
00000000293,0.85,high,algebra / representation theory,3,2,3,2,4,291,no_quant
00000000294,0.85,high,logic / complexity,3,2,3,2,4,358,no_quant
00000000295,0.85,high,number theory,3,5,2,5,4,429,grand|no_quant
00000000297,0.85,high,combinatorics / discrete,5,2,3,2,2,391,
00000000298,0.85,high,number theory,3,2,3,2,4,352,no_quant
00000000299,0.85,high,logic / complexity,3,2,3,2,4,334,no_quant
00000000300,0.85,high,number theory,3,4,2,3,4,380,no_quant
00000000307,0.85,high,analysis / PDE / dynamics,4,3,3,2,2,611,
00000000308,0.85,high,number theory,5,3,3,3,5,555,
00000000309,0.85,high,number theory,5,3,3,2,2,550,
00000000311,0.85,high,number theory,3,2,3,2,2,598,no_quant
00000000312,0.85,high,number theory,3,3,3,3,2,628,no_quant
00000000313,0.85,high,number theory,4,3,3,2,3,486,
00000000314,0.85,high,number theory,3,2,3,2,4,503,no_quant
00000000316,0.85,high,analysis / PDE / dynamics,3,2,3,2,2,519,no_quant
00000000317,0.85,high,number theory,3,3,3,3,2,405,no_quant
00000000320,0.85,high,number theory,3,3,3,3,2,540,no_quant
00000000323,0.85,high,number theory,5,3,3,2,3,410,
00000000324,0.85,high,number theory,5,3,3,3,5,535,
00000000327,0.85,high,number theory,5,3,3,1,2,467,
00000000329,0.85,high,number theory,4,3,3,3,3,441,
00000000330,0.85,high,number theory,5,3,3,3,5,452,
00000000332,0.85,high,number theory,3,2,3,2,3,321,no_quant
00000000333,0.85,high,analysis / PDE / dynamics,5,3,3,3,5,312,
00000000335,0.85,high,probability,4,3,3,2,3,451,
00000000336,0.85,high,analysis / PDE / dynamics,3,3,3,2,3,460,no_quant
00000000339,0.85,high,probability,4,3,3,2,2,290,
00000000343,0.85,high,analysis / PDE / dynamics,4,2,3,2,2,497,
00000000345,0.85,high,number theory,2,2,3,1,1,295,no_quant
00000000348,0.85,high,number theory,4,2,3,2,3,423,
00000000355,0.85,high,probability,3,2,3,2,4,426,no_quant
00000000357,0.85,high,number theory,3,2,3,2,3,355,no_quant
00000000359,0.85,high,topology / geometry,4,3,2,1,2,468,
00000000360,0.85,high,number theory,5,3,3,1,1,543,
00000000361,0.85,high,number theory,3,2,3,2,2,301,no_quant
00000000363,0.85,high,number theory,3,2,3,2,2,369,no_quant
00000000365,0.85,high,number theory,5,3,3,2,4,430,
00000000366,0.85,high,number theory,3,5,3,4,2,584,
00000000367,0.85,high,number theory,3,2,3,2,4,485,no_quant
00000000368,0.85,high,number theory,3,2,3,2,5,421,no_quant
00000000369,0.85,high,number theory,3,2,3,2,5,487,no_quant
00000000370,0.85,high,algebraic geometry,3,2,3,2,4,421,no_quant
00000000372,0.85,high,combinatorics / discrete,4,2,3,2,3,546,
00000000373,0.85,high,probability,3,3,2,2,4,447,no_quant
00000000375,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,448,no_quant
00000000376,0.85,high,probability,3,2,3,2,3,348,no_quant
00000000377,0.85,high,number theory,3,4,3,3,2,741,no_quant
00000000378,0.85,high,number theory,4,4,3,4,4,507,
00000000379,0.85,high,number theory,5,3,3,2,2,336,
00000000380,0.85,high,number theory,3,2,3,2,4,417,no_quant
00000000381,0.85,high,number theory,4,3,3,2,3,566,
00000000383,0.85,high,number theory,3,2,3,2,3,375,no_quant
00000000385,0.85,high,number theory,5,3,3,2,4,387,
00000000386,0.85,high,number theory,5,4,3,4,3,417,
00000000390,0.85,high,analysis / PDE / dynamics,3,2,3,2,2,408,no_quant
00000000391,0.85,high,analysis / PDE / dynamics,3,3,3,3,2,397,no_quant
00000000394,0.85,high,number theory,3,3,3,3,3,408,no_quant
00000000399,0.85,high,number theory,3,2,3,2,4,380,no_quant
00000000400,0.85,high,number theory,3,2,3,1,2,311,no_quant
00000000401,0.85,high,number theory,5,3,3,2,4,429,
00000000402,0.85,high,number theory,4,3,3,2,3,388,
00000000406,0.85,high,number theory,3,2,3,2,3,327,no_quant
00000000410,0.85,high,number theory,3,4,3,3,3,445,no_quant
00000000412,0.85,high,number theory,3,3,2,2,2,325,no_quant
00000000413,0.85,high,number theory,5,3,3,2,4,482,
00000000414,0.85,high,number theory,3,3,3,3,2,336,no_quant
00000000415,0.85,high,probability,3,3,3,2,4,413,no_quant
00000000416,0.85,high,analysis / PDE / dynamics,5,3,3,1,1,455,
00000000418,0.85,high,number theory,5,4,3,2,1,584,
00000000419,0.85,high,combinatorics / discrete,3,2,3,1,3,350,no_quant
00000000420,0.85,high,probability,3,2,3,2,4,618,no_quant
00000000421,0.85,high,probability,3,2,3,2,5,420,no_quant
00000000422,0.85,high,probability,3,2,3,2,5,413,no_quant
00000000423,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,380,no_quant
00000000424,0.85,high,combinatorics / discrete,3,2,3,2,4,452,no_quant
00000000425,0.85,high,number theory,3,4,3,3,4,440,no_quant
00000000426,0.85,high,number theory,5,3,3,2,3,406,
00000000427,0.85,high,number theory,5,4,3,3,2,532,
00000000428,0.85,high,number theory,3,3,3,3,4,353,no_quant
00000000429,0.85,high,number theory,3,2,3,2,3,347,no_quant
00000000430,0.85,high,number theory,5,4,3,4,5,404,
00000000431,0.85,high,number theory,5,4,2,2,2,369,
00000000432,0.85,high,number theory,5,3,3,3,4,477,
00000000433,0.85,high,algebra / representation theory,3,3,3,3,2,539,no_quant
00000000434,0.85,high,number theory,3,3,3,3,5,425,no_quant
00000000435,0.85,high,number theory,5,4,3,2,1,301,
00000000436,0.85,high,topology / geometry,3,4,2,3,5,403,no_quant
00000000438,0.85,high,number theory,5,3,3,1,1,407,
00000000439,0.85,high,number theory,3,2,3,2,2,310,no_quant
00000000440,0.85,high,combinatorics / discrete,4,2,3,2,3,539,
00000000441,0.85,high,algebra / representation theory,3,2,3,2,4,446,no_quant
00000000442,0.85,high,combinatorics / discrete,5,3,3,2,4,404,
00000000443,0.85,high,number theory,5,3,3,2,2,471,
00000000444,0.85,high,number theory,3,4,3,4,4,412,no_quant
00000000445,0.85,high,number theory,4,3,3,1,1,296,
00000000446,0.85,high,number theory,4,3,3,1,1,443,
00000000447,0.85,high,number theory,3,3,3,3,2,359,no_quant
00000000451,0.85,high,number theory,3,4,2,2,2,390,no_quant
00000000453,0.85,high,combinatorics / discrete,5,2,3,2,3,323,
00000000454,0.85,high,probability,3,3,3,3,3,468,no_quant
00000000455,0.85,high,probability,3,2,3,2,5,313,no_quant
00000000457,0.85,high,number theory,3,2,3,2,4,414,no_quant
00000000458,0.85,high,combinatorics / discrete,3,3,3,3,3,307,no_quant
00000000460,0.85,high,probability,5,4,2,3,5,506,
00000000461,0.85,high,combinatorics / discrete,3,2,3,2,3,423,no_quant
00000000464,0.85,high,probability,3,2,3,2,3,444,no_quant
00000000466,0.85,high,number theory,3,2,3,2,3,539,no_quant
00000000467,0.85,high,combinatorics / discrete,3,2,3,2,4,358,no_quant
00000000468,0.85,high,analysis / PDE / dynamics,3,3,3,2,3,291,no_quant
00000000469,0.85,high,number theory,3,2,3,2,4,369,no_quant
00000000470,0.85,high,number theory,3,2,3,2,4,654,no_quant
00000000472,0.85,high,number theory,4,3,3,2,4,405,
00000000473,0.85,high,combinatorics / discrete,3,2,3,2,3,410,no_quant
00000000474,0.85,high,probability,3,2,3,1,3,673,no_quant
00000000475,0.85,high,combinatorics / discrete,4,3,3,1,1,352,
00000000476,0.85,high,combinatorics / discrete,3,2,3,2,3,447,no_quant
00000000477,0.85,high,combinatorics / discrete,3,2,3,2,4,298,no_quant
00000000479,0.85,high,number theory,3,2,3,1,1,569,no_quant
00000000481,0.85,high,combinatorics / discrete,3,2,3,2,3,601,no_quant
00000000483,0.85,high,number theory,3,2,3,2,4,380,no_quant
00000000484,0.85,high,probability,3,2,3,2,5,408,no_quant
00000000487,0.85,high,number theory,3,3,3,3,4,570,no_quant
00000000488,0.85,high,number theory,3,2,3,2,3,538,no_quant
00000000490,0.85,high,analysis / PDE / dynamics,3,2,3,2,3,278,no_quant
00000000491,0.85,high,algebra / representation theory,5,3,3,2,4,387,
00000000492,0.85,high,probability,3,2,3,2,2,376,no_quant
00000000493,0.85,high,number theory,3,3,3,3,4,594,no_quant
00000000494,0.85,high,number theory,3,3,3,2,3,335,no_quant
00000000495,0.85,high,number theory,3,3,3,3,3,400,no_quant
00000000496,0.85,high,number theory,5,3,3,2,4,431,
00000000498,0.85,high,number theory,3,3,3,3,4,507,no_quant
00000000499,0.85,high,probability,4,5,3,5,4,659,
00000000500,0.85,high,combinatorics / discrete,3,3,2,2,4,410,no_quant
00000000501,0.85,high,algebra / representation theory,3,2,3,2,3,335,no_quant
00000000502,0.85,high,combinatorics / discrete,5,3,3,2,3,566,
00000000504,0.85,high,combinatorics / discrete,3,3,2,2,2,352,no_quant
00000000505,0.85,high,algebra / representation theory,4,3,3,2,2,275,
00000000506,0.85,high,algebra / representation theory,3,2,3,2,3,529,no_quant
00000000508,0.85,high,algebra / representation theory,3,2,3,2,4,294,no_quant
00000000511,0.85,high,number theory,5,3,3,1,1,634,
00000000512,0.85,high,algebra / representation theory,2,2,3,2,4,435,no_quant
00000000513,0.85,high,combinatorics / discrete,5,3,3,2,4,450,
00000000515,0.85,high,algebra / representation theory,3,2,3,2,3,455,no_quant
00000000516,0.85,high,algebra / representation theory,3,2,3,2,4,309,no_quant
00000000517,0.85,high,analysis / PDE / dynamics,3,2,3,2,3,449,no_quant
00000000518,0.85,high,algebra / representation theory,3,2,3,2,4,540,no_quant
00000000519,0.85,high,algebra / representation theory,4,3,3,3,2,677,
00000000520,0.85,high,analysis / PDE / dynamics,3,3,3,2,2,269,no_quant
00000000521,0.85,high,algebra / representation theory,5,3,3,2,2,517,
00000000522,0.85,high,number theory,5,2,3,1,1,525,
00000000523,0.85,high,algebra / representation theory,3,3,3,3,3,523,no_quant
00000000524,0.85,high,algebra / representation theory,3,2,3,2,2,505,no_quant
00000000526,0.85,high,analysis / PDE / dynamics,3,2,3,2,3,404,no_quant
00000000527,0.85,high,number theory,3,3,3,3,2,348,no_quant
00000000528,0.85,high,algebra / representation theory,5,2,3,2,4,472,
00000000530,0.85,high,number theory,3,4,2,3,3,510,
00000000531,0.85,high,number theory,3,4,2,3,4,539,no_quant
00000000532,0.85,high,number theory,4,3,3,2,3,358,
00000000533,0.85,high,number theory,3,3,3,3,4,530,no_quant
00000000534,0.85,high,number theory,5,3,3,2,3,347,
